OID,CID,Lat,Long,together
4961,3,-126.0042923,38.93837044,"(-126.00429234,38.93837044)"
4962,3,-118.926086,32.26068391,"(-118.92608598,32.26068391)"
4963,3,-126.8527347,41.83314002,"(-126.85273474,41.83314002)"
4964,3,-122.4543036,35.46586338,"(-122.45430358,35.46586338)"
4965,3,-122.3991739,35.53838979,"(-122.39917385,35.53838979)"
4966,3,-125.3194908,37.05801286,"(-125.31949084,37.05801286)"
4967,3,-122.8116058,37.4359758,"(-122.81160576,37.4359758)"
4968,3,-122.6487764,36.71574081,"(-122.64877637,36.71574081)"
4969,3,-121.6925846,35.91975767,"(-121.69258458,35.91975767)"
4970,3,-118.0029243,32.90799522,"(-118.00292426,32.90799522)"
4971,3,-122.9427514,36.49641768,"(-122.94275139,36.49641768)"
4972,3,-122.4225835,33.1038043,"(-122.42258345,33.1038043)"
4973,3,-125.5569923,40.3150461,"(-125.55699233,40.3150461)"
4974,3,-118.0230921,33.21445928,"(-118.02309214,33.21445928)"
4975,3,-121.2392624,32.42240308,"(-121.23926235,32.42240308)"
4976,3,-125.1352652,39.4440505,"(-125.13526522,39.4440505)"
4977,3,-124.822959,36.39147339,"(-124.82295904,36.39147339)"
4978,3,-122.3159846,33.88199444,"(-122.31598463,33.88199444)"
4979,3,-126.0213138,40.00952595,"(-126.02131383,40.00952595)"
4980,3,-120.1746207,31.9861681,"(-120.17462071,31.9861681)"
4981,3,-119.8040792,33.47592107,"(-119.80407918,33.47592107)"
4982,3,-123.6048538,34.32120495,"(-123.60485383,34.32120495)"
4983,3,-120.1516861,33.78970657,"(-120.1516861,33.78970657)"
4984,3,-120.3592182,33.95037448,"(-120.35921818,33.95037448)"
4985,3,-126.9366665,39.43632302,"(-126.93666651,39.43632302)"
4986,3,-121.7825964,31.97203995,"(-121.78259637,31.97203995)"
4987,3,-124.5598006,40.36713498,"(-124.55980055,40.36713498)"
4988,3,-122.9391719,37.39963232,"(-122.93917187,37.39963232)"
4989,3,-119.4573727,33.85826687,"(-119.45737265,33.85826687)"
4990,3,-122.1510067,34.71331682,"(-122.15100666,34.71331682)"
4991,3,-120.9935046,30.96398497,"(-120.99350455,30.96398497)"
4992,3,-117.9491138,32.64538353,"(-117.94911384,32.64538353)"
4993,3,-125.9637298,38.20847767,"(-125.96372982,38.20847767)"
4994,3,-122.6222175,36.04869249,"(-122.62221748,36.04869249)"
4995,3,-126.4204907,38.09912654,"(-126.42049072,38.09912654)"
4996,3,-120.9931563,34.39702454,"(-120.99315629,34.39702454)"
4997,3,-119.7228679,31.34347083,"(-119.72286791,31.34347083)"
4998,3,-124.7111101,36.76034841,"(-124.71111011,36.76034841)"
4999,3,-122.8360891,37.37322255,"(-122.83608914,37.37322255)"
5000,3,-123.9022874,38.70602795,"(-123.90228736,38.70602795)"
5001,3,-117.6467768,33.23008868,"(-117.64677676,33.23008868)"
5002,3,-122.7341143,37.66283493,"(-122.73411433,37.66283493)"
5003,3,-123.2057219,36.13101591,"(-123.20572194,36.13101591)"
5004,3,-125.2228907,41.61855849,"(-125.22289073,41.61855849)"
5005,3,-125.5508568,39.98728259,"(-125.55085675,39.98728259)"
5006,3,-123.2041872,34.79709524,"(-123.20418723,34.79709524)"
5007,3,-126.0685599,41.58984655,"(-126.06855991,41.58984655)"
5008,3,-123.692281,35.8345313,"(-123.69228101,35.8345313)"
5009,3,-122.0022534,34.79284907,"(-122.00225336,34.79284907)"
5010,3,-121.3477012,33.14311431,"(-121.34770116,33.14311431)"
5011,3,-120.9890271,32.15282221,"(-120.98902708,32.15282221)"
5012,3,-120.9596965,33.15018552,"(-120.95969646,33.15018552)"
5013,3,-125.9291157,37.57709323,"(-125.92911567,37.57709323)"
5014,3,-118.6568331,34.03900752,"(-118.65683314,34.03900752)"
5015,3,-119.9731171,34.00468312,"(-119.97311713,34.00468312)"
5016,3,-122.0575051,36.31702776,"(-122.05750512,36.31702776)"
5017,3,-123.7066991,37.28456106,"(-123.70669908,37.28456106)"
5018,3,-121.4684824,35.06084513,"(-121.46848244,35.06084513)"
5019,3,-123.9177733,36.54712611,"(-123.91777333,36.54712611)"
5020,3,-120.88232,34.05093923,"(-120.88231996,34.05093923)"
5021,3,-120.4908677,32.06941855,"(-120.49086772,32.06941855)"
5022,3,-120.3053687,32.89267715,"(-120.30536867,32.89267715)"
5023,3,-125.0390575,36.41324442,"(-125.0390575,36.41324442)"
5024,3,-122.4130485,36.67239297,"(-122.41304847,36.67239297)"
5025,3,-121.3689249,34.53992622,"(-121.36892486,34.53992622)"
5026,3,-126.2560965,37.78739574,"(-126.25609652,37.78739574)"
5027,3,-118.4745943,32.08425436,"(-118.47459427,32.08425436)"
5028,3,-118.641599,33.47870349,"(-118.64159902,33.47870349)"
5029,3,-122.4937879,33.14967304,"(-122.49378785,33.14967304)"
5030,3,-118.8750437,33.54094584,"(-118.87504374,33.54094584)"
5031,3,-122.7540593,37.14638739,"(-122.75405927,37.14638739)"
5032,3,-125.3660473,41.12356477,"(-125.36604729,41.12356477)"
5033,3,-125.33744,36.89960479,"(-125.33743997,36.89960479)"
5034,3,-126.9205741,40.64498176,"(-126.92057412,40.64498176)"
5035,3,-126.5193663,38.09159188,"(-126.51936627,38.09159188)"
5036,3,-124.2745813,39.91547948,"(-124.27458126,39.91547948)"
5037,3,-121.6014503,32.89248823,"(-121.60145028,32.89248823)"
5038,3,-124.8419036,39.30653076,"(-124.84190364,39.30653076)"
5039,3,-122.4344096,34.01571099,"(-122.43440959,34.01571099)"
5040,3,-120.602494,34.0517668,"(-120.60249401,34.0517668)"
5041,3,-124.3554757,36.36467387,"(-124.35547568,36.36467387)"
5042,3,-120.9259175,31.10893799,"(-120.92591751,31.10893799)"
5043,3,-126.8672962,38.87357172,"(-126.86729619,38.87357172)"
5044,3,-124.2819296,37.71912445,"(-124.28192962,37.71912445)"
5045,3,-124.5645396,37.71769901,"(-124.56453962,37.71769901)"
5046,3,-120.9698802,33.08514969,"(-120.96988015,33.08514969)"
5047,3,-119.5862456,33.23246257,"(-119.58624558,33.23246257)"
5048,3,-125.1691156,40.53629101,"(-125.16911562,40.53629101)"
5049,3,-124.7386915,38.07041633,"(-124.73869147,38.07041633)"
5050,3,-122.6158258,35.11063149,"(-122.6158258,35.11063149)"
5051,3,-123.4529331,34.84256838,"(-123.4529331,34.84256838)"
5052,3,-126.6493398,40.34610942,"(-126.64933976,40.34610942)"
5053,3,-119.4570679,31.74673677,"(-119.45706789,31.74673677)"
5054,3,-120.4450355,33.21717137,"(-120.44503548,33.21717137)"
5055,3,-124.4794465,38.54984696,"(-124.47944646,38.54984696)"
5056,3,-123.9946136,36.96964598,"(-123.99461358,36.96964598)"
5057,3,-121.9764278,32.14315214,"(-121.97642777,32.14315214)"
5058,3,-126.1002928,37.78250288,"(-126.10029279,37.78250288)"
5059,3,-124.5868811,35.82251492,"(-124.58688108,35.82251492)"
5060,3,-124.9402482,38.57175754,"(-124.94024816,38.57175754)"
5061,3,-122.1298539,35.92650314,"(-122.1298539,35.92650314)"
5062,3,-120.0298398,32.15116133,"(-120.02983975,32.15116133)"
5063,3,-121.2440867,32.98926563,"(-121.24408667,32.98926563)"
5064,3,-121.0498647,34.79346274,"(-121.04986473,34.79346274)"
5065,3,-124.4249162,39.69683022,"(-124.42491623,39.69683022)"
5066,3,-123.3633944,37.38027712,"(-123.36339444,37.38027712)"
5067,3,-126.1728119,37.77856345,"(-126.17281186,37.77856345)"
5068,3,-121.0252912,31.65225052,"(-121.02529116,31.65225052)"
5069,3,-123.023186,34.62154383,"(-123.02318604,34.62154383)"
5070,3,-121.9592504,32.81837366,"(-121.9592504,32.81837366)"
5071,3,-123.0957387,36.3187862,"(-123.09573872,36.3187862)"
5072,3,-122.0913852,36.52261565,"(-122.09138524,36.52261565)"
5073,3,-120.4970992,30.90625634,"(-120.49709923,30.90625634)"
5074,3,-122.7234011,35.28393618,"(-122.72340112,35.28393618)"
5075,3,-123.7858606,39.04769274,"(-123.78586058,39.04769274)"
5076,3,-122.1523651,33.75770673,"(-122.15236509,33.75770673)"
5077,3,-120.9870451,33.75065423,"(-120.98704511,33.75065423)"
5078,3,-126.8035719,40.15412064,"(-126.80357186,40.15412064)"
5079,3,-120.5798697,33.23895876,"(-120.57986972,33.23895876)"
5080,3,-123.4360274,34.78487345,"(-123.43602742,34.78487345)"
5081,3,-126.9260798,41.00955028,"(-126.92607984,41.00955028)"
5082,3,-119.456624,32.46043398,"(-119.45662395,32.46043398)"
5083,3,-123.9276618,37.7180154,"(-123.92766175,37.7180154)"
5084,3,-117.1578974,32.62888955,"(-117.15789744,32.62888955)"
5085,3,-125.1004253,41.65789047,"(-125.10042525,41.65789047)"
5086,3,-121.648421,32.18055553,"(-121.648421,32.18055553)"
5087,3,-122.107079,35.9478395,"(-122.10707898,35.9478395)"
5088,3,-122.1036141,36.33005015,"(-122.10361408,36.33005015)"
5089,3,-125.0063104,36.88792882,"(-125.0063104,36.88792882)"
5090,3,-124.8831089,39.19771999,"(-124.88310889,39.19771999)"
5091,3,-119.9182863,32.35640447,"(-119.91828626,32.35640447)"
5092,3,-124.2130179,38.31043515,"(-124.21301788,38.31043515)"
5093,3,-126.0541918,37.75684473,"(-126.05419179,37.75684473)"
5094,3,-119.1335469,33.33029456,"(-119.13354693,33.33029456)"
5095,3,-124.2514023,38.89209555,"(-124.2514023,38.89209555)"
5096,3,-119.27061,32.73107996,"(-119.27061004,32.73107996)"
5097,3,-121.2063474,34.38357981,"(-121.20634742,34.38357981)"
5098,3,-118.2046073,31.9614084,"(-118.20460729,31.9614084)"
5099,3,-126.7952178,38.58526537,"(-126.79521779,38.58526537)"
5100,3,-120.7032538,31.25105406,"(-120.70325382,31.25105406)"
5101,3,-126.1154509,39.57500252,"(-126.11545092,39.57500252)"
5102,3,-119.8258422,33.07100886,"(-119.82584221,33.07100886)"
5103,3,-121.2827801,31.36301629,"(-121.28278007,31.36301629)"
5104,3,-117.8670501,32.83373593,"(-117.86705008,32.83373593)"
5105,3,-125.7074688,38.39526766,"(-125.70746878,38.39526766)"
5106,3,-120.1187534,32.23786356,"(-120.1187534,32.23786356)"
5107,3,-121.7624246,32.97020443,"(-121.76242462,32.97020443)"
5108,3,-124.9284481,37.31419791,"(-124.92844812,37.31419791)"
5109,3,-122.7699907,37.21473533,"(-122.7699907,37.21473533)"
5110,3,-126.297824,40.80029491,"(-126.29782403,40.80029491)"
5111,3,-123.940454,35.5265233,"(-123.94045401,35.5265233)"
5112,3,-125.0781903,37.52073935,"(-125.07819027,37.52073935)"
5113,3,-126.2633664,38.25801443,"(-126.26336635,38.25801443)"
5114,3,-118.7408474,34.02167792,"(-118.74084743,34.02167792)"
5115,3,-124.0438817,35.92170445,"(-124.04388169,35.92170445)"
5116,3,-125.5044646,41.30470523,"(-125.50446464,41.30470523)"
5117,3,-122.5386251,35.1428873,"(-122.53862508,35.1428873)"
5118,3,-125.7089571,37.3295842,"(-125.70895708,37.3295842)"
5119,3,-119.443834,32.56265409,"(-119.443834,32.56265409)"
5120,3,-122.6111299,34.46311038,"(-122.61112989,34.46311038)"
5121,3,-125.4702037,37.92720646,"(-125.47020374,37.92720646)"
5122,3,-123.5228804,34.39040505,"(-123.5228804,34.39040505)"
5123,3,-121.8836486,36.91033688,"(-121.88364863,36.91033688)"
5124,3,-122.7965654,34.26901047,"(-122.79656542,34.26901047)"
5125,3,-118.5303705,33.85563605,"(-118.53037049,33.85563605)"
5126,3,-124.0104902,37.73497481,"(-124.0104902,37.73497481)"
5127,3,-119.0700183,33.32357328,"(-119.07001826,33.32357328)"
5128,3,-119.6070813,33.55266555,"(-119.60708132,33.55266555)"
5129,3,-120.8007854,33.21757336,"(-120.80078544,33.21757336)"
5130,3,-118.0379578,32.78643661,"(-118.03795782,32.78643661)"
5131,3,-120.4311564,31.22587446,"(-120.43115639,31.22587446)"
5132,3,-124.0005915,39.00993988,"(-124.00059145,39.00993988)"
5133,3,-119.2058073,34.10807483,"(-119.20580731,34.10807483)"
5134,3,-121.7384391,34.15880648,"(-121.73843908,34.15880648)"
5135,3,-126.1962001,40.66900271,"(-126.19620006,40.66900271)"
5136,3,-121.9191454,33.80560892,"(-121.91914536,33.80560892)"
5137,3,-123.6024545,38.42447606,"(-123.60245447,38.42447606)"
5138,3,-126.7632392,40.42984187,"(-126.7632392,40.42984187)"
5139,3,-122.0903166,33.1921692,"(-122.09031661,33.1921692)"
5140,3,-119.3377057,31.64733405,"(-119.33770566,31.64733405)"
5141,3,-126.595667,40.41141569,"(-126.59566697,40.41141569)"
5142,3,-121.8151003,36.77727851,"(-121.81510029,36.77727851)"
5143,3,-126.1615532,38.88046383,"(-126.16155317,38.88046383)"
5144,3,-118.2700863,32.1270022,"(-118.27008632,32.1270022)"
5145,3,-122.6558799,36.1029329,"(-122.65587987,36.1029329)"
5146,3,-125.7140613,37.53276911,"(-125.7140613,37.53276911)"
5147,3,-122.6346201,33.69796851,"(-122.63462006,33.69796851)"
5148,3,-121.4961944,33.32174336,"(-121.4961944,33.32174336)"
5149,3,-126.5667556,38.27336345,"(-126.56675555,38.27336345)"
5150,3,-123.4617129,34.95139185,"(-123.46171293,34.95139185)"
5151,3,-123.3804333,36.47918196,"(-123.38043331,36.47918196)"
5152,3,-122.9854143,36.83531316,"(-122.98541434,36.83531316)"
5153,3,-124.2355563,38.97255401,"(-124.23555633,38.97255401)"
5154,3,-124.1572299,39.18485949,"(-124.15722991,39.18485949)"
5155,3,-118.6141561,31.7387831,"(-118.61415613,31.7387831)"
5156,3,-118.5131833,33.49120759,"(-118.51318332,33.49120759)"
5157,3,-120.9200537,31.33315695,"(-120.92005374,31.33315695)"
5158,3,-120.5851633,34.35168084,"(-120.58516332,34.35168084)"
5159,3,-121.7389239,33.0766237,"(-121.73892392,33.0766237)"
5160,3,-119.2965978,32.69301777,"(-119.29659784,32.69301777)"
5161,3,-119.4994561,33.44789076,"(-119.49945606,33.44789076)"
5162,3,-121.6314577,33.97520091,"(-121.63145769,33.97520091)"
5163,3,-124.3154514,40.72850348,"(-124.31545144,40.72850348)"
5164,3,-121.6765891,36.06279028,"(-121.67658913,36.06279028)"
5165,3,-122.3371522,36.41208855,"(-122.3371522,36.41208855)"
5166,3,-124.7875178,36.43987173,"(-124.7875178,36.43987173)"
5167,3,-126.0415118,40.79534163,"(-126.04151183,40.79534163)"
5168,3,-118.2900627,32.74084356,"(-118.29006265,32.74084356)"
5169,3,-124.9763947,39.51527571,"(-124.97639471,39.51527571)"
5170,3,-124.9721051,41.41477153,"(-124.97210506,41.41477153)"
5171,3,-125.5303063,39.47583127,"(-125.53030633,39.47583127)"
5172,3,-123.4704589,36.16775957,"(-123.47045893,36.16775957)"
5173,3,-123.6123608,36.67840733,"(-123.61236077,36.67840733)"
5174,3,-124.5106075,37.83655432,"(-124.51060745,37.83655432)"
5175,3,-125.1224575,40.10367833,"(-125.12245753,40.10367833)"
5176,3,-121.5032149,31.53108874,"(-121.50321486,31.53108874)"
5177,3,-125.6520714,39.14667064,"(-125.65207141,39.14667064)"
5178,3,-118.5649915,33.65183527,"(-118.56499148,33.65183527)"
5179,3,-127.0170292,40.31614389,"(-127.01702916,40.31614389)"
5180,3,-119.938725,32.78088225,"(-119.93872501,32.78088225)"
5181,3,-121.806165,32.13545069,"(-121.80616503,32.13545069)"
5182,3,-119.4066345,33.64917427,"(-119.40663451,33.64917427)"
5183,3,-123.327523,38.54703858,"(-123.32752303,38.54703858)"
5184,3,-123.5796571,37.52393325,"(-123.57965708,37.52393325)"
5185,3,-124.7135407,37.2754519,"(-124.71354068,37.2754519)"
5186,3,-126.469787,38.13505777,"(-126.46978695,38.13505777)"
5187,3,-121.2635254,33.78104526,"(-121.26352542,33.78104526)"
5188,3,-124.0712482,35.50252932,"(-124.07124821,35.50252932)"
5189,3,-124.7092867,39.28408702,"(-124.70928667,39.28408702)"
5190,3,-122.5602914,37.61208523,"(-122.56029137,37.61208523)"
5191,3,-124.1470195,37.41530828,"(-124.14701945,37.41530828)"
5192,3,-122.0677686,36.93505146,"(-122.06776856,36.93505146)"
5193,3,-120.5944135,32.51970813,"(-120.59441347,32.51970813)"
5194,3,-124.8921029,36.44557788,"(-124.89210293,36.44557788)"
5195,3,-122.7327629,36.74815846,"(-122.73276291,36.74815846)"
5196,3,-125.5453226,41.71323195,"(-125.54532264,41.71323195)"
5197,3,-123.5856691,36.72600633,"(-123.58566908,36.72600633)"
5198,3,-118.928829,33.9854823,"(-118.92882896,33.9854823)"
5199,3,-119.0566148,33.23355115,"(-119.05661478,33.23355115)"
5200,3,-123.6152076,35.47117309,"(-123.61520763,35.47117309)"
5201,3,-124.5361752,41.37985401,"(-124.53617516,41.37985401)"
5202,3,-121.6199182,34.90997583,"(-121.61991815,34.90997583)"
5203,3,-120.0811851,33.8181959,"(-120.08118511,33.8181959)"
5204,3,-125.1471776,41.94019439,"(-125.14717759,41.94019439)"
5205,3,-122.781556,33.68757504,"(-122.78155604,33.68757504)"
5206,3,-124.0948082,36.9006935,"(-124.09480817,36.9006935)"
5207,3,-118.3638379,33.66197885,"(-118.36383792,33.66197885)"
5208,3,-123.1108923,34.62304576,"(-123.11089225,34.62304576)"
5209,3,-122.9287503,35.80987066,"(-122.92875031,35.80987066)"
5210,3,-126.274551,41.78779404,"(-126.27455104,41.78779404)"
5211,3,-119.6470621,33.75167766,"(-119.64706212,33.75167766)"
5212,3,-123.9028403,39.4537453,"(-123.90284025,39.4537453)"
5213,3,-123.4154555,38.66140413,"(-123.41545545,38.66140413)"
5214,3,-123.9786626,38.00485068,"(-123.97866262,38.00485068)"
5215,3,-124.4761324,37.49118466,"(-124.47613238,37.49118466)"
5216,3,-123.0980169,37.63562009,"(-123.09801686,37.63562009)"
5217,3,-122.5577156,36.81384965,"(-122.55771561,36.81384965)"
5218,3,-119.3556984,33.69566228,"(-119.35569842,33.69566228)"
5219,3,-123.8216081,38.36959876,"(-123.8216081,38.36959876)"
5220,3,-118.8293629,32.93852679,"(-118.82936293,32.93852679)"
5221,3,-123.3106253,37.67195125,"(-123.31062526,37.67195125)"
5222,3,-124.4091058,37.85523805,"(-124.40910576,37.85523805)"
5223,3,-122.4946986,33.17926532,"(-122.49469862,33.17926532)"
5224,3,-123.890554,37.80285145,"(-123.89055395,37.80285145)"
5225,3,-122.7435755,36.54745667,"(-122.74357553,36.54745667)"
5226,3,-120.2311538,32.74856345,"(-120.23115383,32.74856345)"
5227,3,-118.1728282,33.32266656,"(-118.17282821,33.32266656)"
5228,3,-118.0428143,32.31541506,"(-118.04281429,32.31541506)"
5229,3,-125.422977,38.28433551,"(-125.42297699,38.28433551)"
5230,3,-125.9936128,40.62275161,"(-125.99361282,40.62275161)"
5231,3,-122.4328764,34.02537841,"(-122.43287637,34.02537841)"
5232,3,-122.2689207,34.97336941,"(-122.26892068,34.97336941)"
5233,3,-120.8478055,34.0202162,"(-120.84780549,34.0202162)"
5234,3,-122.9018493,36.11221095,"(-122.90184928,36.11221095)"
5235,3,-122.6632627,33.38402716,"(-122.66326269,33.38402716)"
5236,3,-125.4345318,40.46112912,"(-125.43453181,40.46112912)"
5237,3,-119.5593675,33.15654568,"(-119.55936753,33.15654568)"
5238,3,-127.090443,40.96685576,"(-127.090443,40.96685576)"
5239,3,-121.6134891,34.65049077,"(-121.61348905,34.65049077)"
5240,3,-119.6446311,31.83992631,"(-119.64463112,31.83992631)"
5241,3,-122.0315216,36.42661741,"(-122.03152162,36.42661741)"
5242,3,-124.958118,41.10576269,"(-124.958118,41.10576269)"
5243,3,-120.9382675,34.52223958,"(-120.93826752,34.52223958)"
5244,3,-124.3516751,37.16794999,"(-124.35167513,37.16794999)"
5245,3,-125.6361514,40.78151684,"(-125.63615138,40.78151684)"
5246,3,-124.8488199,41.34779302,"(-124.84881985,41.34779302)"
5247,3,-119.3007142,32.93778665,"(-119.30071415,32.93778665)"
5248,3,-125.0166491,37.27933924,"(-125.01664913,37.27933924)"
5249,3,-124.7867765,39.01686741,"(-124.78677651,39.01686741)"
5250,3,-119.3638693,32.48042664,"(-119.36386928,32.48042664)"
5251,3,-118.291101,32.67552846,"(-118.291101,32.67552846)"
5252,3,-124.944514,40.08013446,"(-124.94451395,40.08013446)"
5253,3,-124.3667861,37.73498878,"(-124.36678613,37.73498878)"
5254,3,-121.7127057,33.87187017,"(-121.71270571,33.87187017)"
5255,3,-124.6162324,38.01466246,"(-124.61623238,38.01466246)"
5256,3,-119.8676979,33.75804252,"(-119.86769793,33.75804252)"
5257,3,-120.995733,35.0627927,"(-120.99573304,35.0627927)"
5258,3,-125.3276471,38.3217404,"(-125.3276471,38.3217404)"
5259,3,-122.6387545,36.13138607,"(-122.63875452,36.13138607)"
5260,3,-117.4348734,32.81163557,"(-117.4348734,32.81163557)"
5261,3,-118.0330022,33.50655063,"(-118.03300223,33.50655063)"
5262,3,-117.6023831,33.21164826,"(-117.60238305,33.21164826)"
5263,3,-122.7488571,34.59146134,"(-122.74885706,34.59146134)"
5264,3,-126.3490145,39.8738223,"(-126.34901449,39.8738223)"
5265,3,-122.3951108,35.6071349,"(-122.3951108,35.6071349)"
5266,3,-119.1082256,31.8578701,"(-119.10822563,31.8578701)"
5267,3,-119.6526531,31.54084936,"(-119.65265308,31.54084936)"
5268,3,-122.6970556,37.75980437,"(-122.69705563,37.75980437)"
5269,3,-120.1814439,34.2018946,"(-120.18144386,34.2018946)"
5270,3,-121.6650277,34.61521884,"(-121.66502766,34.61521884)"
5271,3,-118.5143268,31.36050637,"(-118.51432675,31.36050637)"
5272,3,-120.5003267,32.54007903,"(-120.50032671,32.54007903)"
5273,3,-122.5744747,34.28995197,"(-122.57447466,34.28995197)"
5274,3,-123.6190382,36.79486883,"(-123.61903819,36.79486883)"
5275,3,-120.2117097,32.00400556,"(-120.21170969,32.00400556)"
5276,3,-121.7033051,35.56891345,"(-121.70330505,35.56891345)"
5277,3,-125.9815906,41.5866539,"(-125.98159063,41.5866539)"
5278,3,-124.1581073,38.57986801,"(-124.15810728,38.57986801)"
5279,3,-126.4260397,39.57769805,"(-126.42603969,39.57769805)"
5280,3,-121.841748,35.01004578,"(-121.841748,35.01004578)"
5281,3,-120.265787,31.13172104,"(-120.26578697,31.13172104)"
5282,3,-125.7982655,38.58182173,"(-125.79826553,38.58182173)"
5283,3,-119.6885811,31.40339427,"(-119.68858105,31.40339427)"
5284,3,-123.9763469,37.69115939,"(-123.97634692,37.69115939)"
5285,3,-124.6375347,40.57496903,"(-124.63753467,40.57496903)"
5286,3,-125.5327186,39.98712701,"(-125.53271855,39.98712701)"
5287,3,-125.5329428,38.60858168,"(-125.5329428,38.60858168)"
5288,3,-121.1827294,34.41296146,"(-121.18272936,34.41296146)"
5289,3,-119.4996521,33.70046525,"(-119.49965205,33.70046525)"
5290,3,-122.8874481,35.95510367,"(-122.88744805,35.95510367)"
5291,3,-118.8738414,32.52602291,"(-118.87384141,32.52602291)"
5292,3,-121.3186276,34.19809982,"(-121.31862761,34.19809982)"
5293,3,-125.5783703,39.78743819,"(-125.57837025,39.78743819)"
5294,3,-124.0103695,36.05060556,"(-124.01036952,36.05060556)"
5295,3,-118.4951919,32.21670909,"(-118.49519193,32.21670909)"
5296,3,-125.5172105,38.96013131,"(-125.51721049,38.96013131)"
5297,3,-126.1851863,38.23978622,"(-126.18518632,38.23978622)"
5298,3,-118.6714887,31.6251179,"(-118.67148865,31.6251179)"
5299,3,-124.1848129,38.9802211,"(-124.18481289,38.9802211)"
5300,3,-120.2029816,34.19885567,"(-120.20298155,34.19885567)"
5301,3,-122.6402108,33.07047429,"(-122.64021076,33.07047429)"
5302,3,-123.910159,38.46552142,"(-123.91015901,38.46552142)"
5303,3,-124.4371394,37.86410211,"(-124.43713941,37.86410211)"
5304,3,-124.5860156,40.229611,"(-124.5860156,40.229611)"
5305,3,-123.5137021,37.56906123,"(-123.51370206,37.56906123)"
5306,3,-122.6157527,33.77713827,"(-122.61575268,33.77713827)"
5307,3,-125.5248063,36.94483317,"(-125.52480627,36.94483317)"
5308,3,-126.7176869,40.02490828,"(-126.71768687,40.02490828)"
5309,3,-120.8085271,31.3983309,"(-120.80852705,31.3983309)"
5310,3,-123.987765,36.68404355,"(-123.98776495,36.68404355)"
5311,3,-119.1930949,32.67137486,"(-119.19309486,32.67137486)"
5312,3,-124.2993706,36.43560952,"(-124.29937062,36.43560952)"
5313,3,-122.3968248,33.06869222,"(-122.39682481,33.06869222)"
5314,3,-119.0289866,32.89675974,"(-119.02898656,32.89675974)"
5315,3,-127.104801,41.84560139,"(-127.10480103,41.84560139)"
5316,3,-123.0800175,36.51641893,"(-123.08001752,36.51641893)"
5317,3,-126.2462943,40.55050326,"(-126.24629432,40.55050326)"
5318,3,-119.6944631,33.45529854,"(-119.69446308,33.45529854)"
5319,3,-122.6186097,33.18755294,"(-122.61860971,33.18755294)"
5320,3,-124.1804623,35.06724408,"(-124.18046231,35.06724408)"
5321,3,-125.2119358,40.59293903,"(-125.21193584,40.59293903)"
5322,3,-121.5109716,35.98500244,"(-121.51097158,35.98500244)"
5323,3,-121.9700713,35.21845645,"(-121.97007128,35.21845645)"
5324,3,-125.4368859,40.58752815,"(-125.4368859,40.58752815)"
5325,3,-118.6714957,31.97883344,"(-118.67149568,31.97883344)"
5326,3,-127.016667,40.81315444,"(-127.01666698,40.81315444)"
5327,3,-121.5001011,34.1152618,"(-121.50010113,34.1152618)"
5328,3,-124.8724377,35.984831,"(-124.87243771,35.984831)"
5329,3,-123.9499163,35.84894522,"(-123.94991631,35.84894522)"
5330,3,-124.2791215,35.63551317,"(-124.27912146,35.63551317)"
5331,3,-120.8736886,34.91620104,"(-120.87368856,34.91620104)"
5332,3,-124.3426868,36.80391276,"(-124.34268679,36.80391276)"
5333,3,-118.900716,33.79017468,"(-118.900716,33.79017468)"
5334,3,-121.3438094,32.26529725,"(-121.3438094,32.26529725)"
5335,3,-122.8703357,33.6048366,"(-122.87033569,33.6048366)"
5336,3,-118.8606448,33.86520904,"(-118.86064484,33.86520904)"
5337,3,-124.5888588,36.69165508,"(-124.58885875,36.69165508)"
5338,3,-124.4197858,41.7515141,"(-124.41978583,41.7515141)"
5339,3,-121.6396983,34.42575884,"(-121.63969831,34.42575884)"
5340,3,-122.6015869,34.54791058,"(-122.60158691,34.54791058)"
5341,3,-124.1005891,35.41774365,"(-124.10058912,35.41774365)"
5342,3,-126.9392141,39.64645711,"(-126.9392141,39.64645711)"
5343,3,-126.9329039,40.49624614,"(-126.93290391,40.49624614)"
5344,3,-125.0357634,40.25929039,"(-125.03576337,40.25929039)"
5345,3,-120.5354858,31.05036247,"(-120.53548575,31.05036247)"
5346,3,-122.6493124,34.14151489,"(-122.64931235,34.14151489)"
5347,3,-125.4870679,39.73406468,"(-125.48706791,39.73406468)"
5348,3,-124.4578824,39.74634062,"(-124.45788239,39.74634062)"
5349,3,-125.8079842,39.72338213,"(-125.8079842,39.72338213)"
5350,3,-121.0249295,34.27959102,"(-121.02492946,34.27959102)"
5351,3,-125.9347514,38.22331898,"(-125.93475142,38.22331898)"
5352,3,-125.4822993,38.54758511,"(-125.48229929,38.54758511)"
5353,3,-124.679733,40.05323194,"(-124.67973302,40.05323194)"
5354,3,-125.3685543,37.02421054,"(-125.36855433,37.02421054)"
5355,3,-125.4867714,41.51435851,"(-125.48677137,41.51435851)"
5356,3,-122.6346445,37.46228907,"(-122.63464449,37.46228907)"
5357,3,-120.7879092,32.98136143,"(-120.78790915,32.98136143)"
5358,3,-121.7337208,36.1655242,"(-121.73372075,36.1655242)"
5359,3,-125.1479532,38.52735782,"(-125.14795322,38.52735782)"
5360,3,-119.2778956,33.34437059,"(-119.27789561,33.34437059)"
