year,site_number,site_number_jupyter,watts
2007,omni-directional_wave_power_282,282,31263.52397
2007,omni-directional_wave_power_283,283,32822.66986
2007,omni-directional_wave_power_284,284,34465.11199
2007,omni-directional_wave_power_285,285,2808.493493
2007,omni-directional_wave_power_286,286,24127.49418
2007,omni-directional_wave_power_287,287,27572.62637
2007,omni-directional_wave_power_288,288,29638.15651
2007,omni-directional_wave_power_289,289,31077.37123
2007,omni-directional_wave_power_290,290,32451.59452
2007,omni-directional_wave_power_291,291,34037.01096
2007,omni-directional_wave_power_292,292,35290.04829
2007,omni-directional_wave_power_293,293,11100.85548
2007,omni-directional_wave_power_294,294,17463.5863
2007,omni-directional_wave_power_295,295,26801.11336
2007,omni-directional_wave_power_296,296,29270.28493
2007,omni-directional_wave_power_297,297,30750.57979
2007,omni-directional_wave_power_298,298,32191.07123
2007,omni-directional_wave_power_299,299,33740.49486
2007,omni-directional_wave_power_300,300,35130.83425
2007,omni-directional_wave_power_301,301,36095.83562
2007,omni-directional_wave_power_302,302,10138.22705
2007,omni-directional_wave_power_303,303,24768.8887
2007,omni-directional_wave_power_304,304,28766.14623
2007,omni-directional_wave_power_305,305,30506.23425
2007,omni-directional_wave_power_306,306,31815.69555
2007,omni-directional_wave_power_307,307,33417.13664
2007,omni-directional_wave_power_308,308,18519.70137
2007,omni-directional_wave_power_309,309,27756.83288
2007,omni-directional_wave_power_310,310,30089.82329
2007,omni-directional_wave_power_311,311,31469.85034
2007,omni-directional_wave_power_312,312,33005.63801
2007,omni-directional_wave_power_313,313,34640.79829
2007,omni-directional_wave_power_314,314,-9
2007,omni-directional_wave_power_315,315,28985.07226
2007,omni-directional_wave_power_316,316,31441.625
2007,omni-directional_wave_power_317,317,32897.35308
2007,omni-directional_wave_power_318,318,34257.38527
2007,omni-directional_wave_power_319,319,35832.87226
2007,omni-directional_wave_power_320,320,36209.57192
2007,omni-directional_wave_power_321,321,36664.28596
2007,omni-directional_wave_power_322,322,2288.92089
2007,omni-directional_wave_power_323,323,2083.826027
2007,omni-directional_wave_power_324,324,2465.893836
2007,omni-directional_wave_power_325,325,2786.660274
2007,omni-directional_wave_power_326,326,3160.45
2007,omni-directional_wave_power_327,327,4549.27363
2007,omni-directional_wave_power_328,328,14076.89384
2007,omni-directional_wave_power_329,329,25277.48048
2007,omni-directional_wave_power_330,330,31395.36233
2007,omni-directional_wave_power_331,331,32936.07705
2007,omni-directional_wave_power_332,332,34221.34452
2007,omni-directional_wave_power_333,333,35755.4661
2007,omni-directional_wave_power_334,334,37026.38459
2007,omni-directional_wave_power_335,335,4668.413699
2007,omni-directional_wave_power_336,336,3917.191438
2007,omni-directional_wave_power_337,337,4240.618836
2007,omni-directional_wave_power_338,338,6171.557534
2007,omni-directional_wave_power_339,339,7582.529452
2007,omni-directional_wave_power_340,340,11361.84589
2007,omni-directional_wave_power_341,341,17421.65137
2007,omni-directional_wave_power_342,342,25098.74692
2007,omni-directional_wave_power_343,343,30742.64932
2007,omni-directional_wave_power_344,344,32832.56507
2007,omni-directional_wave_power_345,345,34179.25856
2007,omni-directional_wave_power_346,346,35606.92877
2007,omni-directional_wave_power_347,347,36879.85514
2007,omni-directional_wave_power_348,348,37627.48116
2007,omni-directional_wave_power_349,349,2430.92363
2007,omni-directional_wave_power_350,350,2450.182534
2007,omni-directional_wave_power_351,351,2368.319178
2007,omni-directional_wave_power_352,352,4372.912329
2007,omni-directional_wave_power_353,353,5799.271918
2007,omni-directional_wave_power_354,354,7028.518151
2007,omni-directional_wave_power_355,355,5942.50411
2007,omni-directional_wave_power_356,356,6393.077397
2007,omni-directional_wave_power_357,357,8632.952055
2007,omni-directional_wave_power_358,358,11973.06575
2007,omni-directional_wave_power_359,359,15137.44863
2007,omni-directional_wave_power_360,360,19792.62466
2007,omni-directional_wave_power_361,361,28403.44178
2007,omni-directional_wave_power_362,362,32329.17568
2007,omni-directional_wave_power_363,363,34366.01267
2007,omni-directional_wave_power_364,364,35611.04178
2007,omni-directional_wave_power_365,365,36728.32432
2007,omni-directional_wave_power_366,366,37625.82226
2007,omni-directional_wave_power_367,367,38073.81884
2007,omni-directional_wave_power_368,368,37928.92705
2007,omni-directional_wave_power_369,369,4669.557192
2007,omni-directional_wave_power_370,370,6235.387329
2007,omni-directional_wave_power_371,371,6471.913699
2007,omni-directional_wave_power_372,372,5095.184932
2007,omni-directional_wave_power_373,373,4746.795205
2007,omni-directional_wave_power_374,374,4499.47637
2007,omni-directional_wave_power_375,375,4568.243493
2007,omni-directional_wave_power_376,376,4533.564041
2007,omni-directional_wave_power_377,377,5354.92363
2007,omni-directional_wave_power_378,378,5419.817123
2007,omni-directional_wave_power_379,379,7375.478425
2007,omni-directional_wave_power_380,380,18357.58836
2007,omni-directional_wave_power_381,381,31738.67705
2007,omni-directional_wave_power_382,382,34759.43527
2007,omni-directional_wave_power_383,383,35807.42089
2007,omni-directional_wave_power_384,384,37086.30616
2007,omni-directional_wave_power_385,385,37813.06952
2007,omni-directional_wave_power_386,386,2500.659932
2007,omni-directional_wave_power_387,387,1825.19589
2007,omni-directional_wave_power_388,388,4547.839384
2007,omni-directional_wave_power_389,389,5869.558219
2007,omni-directional_wave_power_390,390,6375.864384
2007,omni-directional_wave_power_391,391,6265.969863
2007,omni-directional_wave_power_392,392,6353.719178
2007,omni-directional_wave_power_393,393,7122.443836
2007,omni-directional_wave_power_394,394,7963.942466
2007,omni-directional_wave_power_395,395,9613.223973
2007,omni-directional_wave_power_396,396,11992.93767
2007,omni-directional_wave_power_397,397,16314.21027
2007,omni-directional_wave_power_398,398,23453.68938
2007,omni-directional_wave_power_399,399,31009.20788
2007,omni-directional_wave_power_400,400,34995.22637
2007,omni-directional_wave_power_401,401,35985.7637
2007,omni-directional_wave_power_402,402,36952.3226
2007,omni-directional_wave_power_403,403,37862.2911
2007,omni-directional_wave_power_404,404,38377.75479
2007,omni-directional_wave_power_405,405,4718.544521
2007,omni-directional_wave_power_406,406,4157.103767
2007,omni-directional_wave_power_407,407,4241.277397
2007,omni-directional_wave_power_408,408,4955.202397
2007,omni-directional_wave_power_409,409,4657.909247
2007,omni-directional_wave_power_410,410,6539.365411
2007,omni-directional_wave_power_411,411,8832.161986
2007,omni-directional_wave_power_412,412,9829.353425
2007,omni-directional_wave_power_413,413,10130.19349
2007,omni-directional_wave_power_414,414,11626.95479
2007,omni-directional_wave_power_415,415,13932.25377
2007,omni-directional_wave_power_416,416,17322.42466
2007,omni-directional_wave_power_417,417,21471.73904
2007,omni-directional_wave_power_418,418,24965.99418
2007,omni-directional_wave_power_419,419,30853.38699
2007,omni-directional_wave_power_420,420,34674.29795
2007,omni-directional_wave_power_421,421,36096.10068
2007,omni-directional_wave_power_422,422,36855.93082
2007,omni-directional_wave_power_423,423,37629.09555
2007,omni-directional_wave_power_424,424,4086.716781
2007,omni-directional_wave_power_425,425,4785.657534
2007,omni-directional_wave_power_426,426,4588.490068
2007,omni-directional_wave_power_427,427,4501.813356
2007,omni-directional_wave_power_428,428,2984.081164
2007,omni-directional_wave_power_429,429,1332.485616
2007,omni-directional_wave_power_430,430,7868.603425
2007,omni-directional_wave_power_431,431,8748.863014
2007,omni-directional_wave_power_432,432,11142.17842
2007,omni-directional_wave_power_433,433,15109.0089
2007,omni-directional_wave_power_434,434,16364.66164
2007,omni-directional_wave_power_435,435,17740.68185
2007,omni-directional_wave_power_436,436,21916.13562
2007,omni-directional_wave_power_437,437,27318.55925
2007,omni-directional_wave_power_438,438,30767.64041
2007,omni-directional_wave_power_439,439,34438.45034
2007,omni-directional_wave_power_440,440,35804.83664
2007,omni-directional_wave_power_441,441,36691.42842
2007,omni-directional_wave_power_442,442,37428.4911
2007,omni-directional_wave_power_443,443,38066.70342
2007,omni-directional_wave_power_444,444,38521.96507
2007,omni-directional_wave_power_445,445,38449.01267
2007,omni-directional_wave_power_446,446,4531.94589
2007,omni-directional_wave_power_447,447,5286.935274
2007,omni-directional_wave_power_448,448,5063.07089
2007,omni-directional_wave_power_449,449,5216.422945
2007,omni-directional_wave_power_450,450,5194.391438
2007,omni-directional_wave_power_451,451,6517.021918
2007,omni-directional_wave_power_452,452,8493.806164
2007,omni-directional_wave_power_453,453,10828.25925
2007,omni-directional_wave_power_454,454,13915.37123
2007,omni-directional_wave_power_455,455,14426.33014
2007,omni-directional_wave_power_456,456,14766.93048
2007,omni-directional_wave_power_457,457,13387.92842
2007,omni-directional_wave_power_458,458,11784.98459
2007,omni-directional_wave_power_459,459,26201.3411
2007,omni-directional_wave_power_460,460,29573.70959
2007,omni-directional_wave_power_461,461,33728.76336
2007,omni-directional_wave_power_462,462,35291.73527
2007,omni-directional_wave_power_463,463,36287.82534
2007,omni-directional_wave_power_464,464,37118.56815
2007,omni-directional_wave_power_465,465,37728.58185
2007,omni-directional_wave_power_466,466,5051.430822
2007,omni-directional_wave_power_467,467,5689.611644
2007,omni-directional_wave_power_468,468,6991.064726
2007,omni-directional_wave_power_469,469,7941.930822
2007,omni-directional_wave_power_470,470,8784.326712
2007,omni-directional_wave_power_471,471,9716.072945
2007,omni-directional_wave_power_472,472,10748.10993
2007,omni-directional_wave_power_473,473,10598.91301
2007,omni-directional_wave_power_474,474,11442.59966
2007,omni-directional_wave_power_475,475,13905.27568
2007,omni-directional_wave_power_476,476,14808.27808
2007,omni-directional_wave_power_477,477,14511.0863
2007,omni-directional_wave_power_478,478,17491.15651
2007,omni-directional_wave_power_479,479,23781.11404
2007,omni-directional_wave_power_480,480,29548.97842
2007,omni-directional_wave_power_481,481,33059.61747
2007,omni-directional_wave_power_482,482,34754.76336
2007,omni-directional_wave_power_483,483,35754.59555
2007,omni-directional_wave_power_484,484,36568.02055
2007,omni-directional_wave_power_485,485,37296.6387
2007,omni-directional_wave_power_486,486,37855.57945
2007,omni-directional_wave_power_487,487,5459.982877
2007,omni-directional_wave_power_488,488,7311.472603
2007,omni-directional_wave_power_489,489,7932.829452
2007,omni-directional_wave_power_490,490,8773.496233
2007,omni-directional_wave_power_491,491,9701.795548
2007,omni-directional_wave_power_492,492,9534.381164
2007,omni-directional_wave_power_493,493,6438.37226
2007,omni-directional_wave_power_494,494,1447.143493
2007,omni-directional_wave_power_495,495,15687.24486
2007,omni-directional_wave_power_496,496,16866.06096
2007,omni-directional_wave_power_497,497,18353.41747
2007,omni-directional_wave_power_498,498,21447.27123
2007,omni-directional_wave_power_499,499,25456.19075
2007,omni-directional_wave_power_500,500,29098.67432
2007,omni-directional_wave_power_501,501,32276.19658
2007,omni-directional_wave_power_502,502,34128.68253
2007,omni-directional_wave_power_503,503,35161.41884
2007,omni-directional_wave_power_504,504,2680.262671
2007,omni-directional_wave_power_505,505,6855.191781
2007,omni-directional_wave_power_506,506,9164.255137
2007,omni-directional_wave_power_507,507,10423.88322
2007,omni-directional_wave_power_508,508,10089.68322
2007,omni-directional_wave_power_509,509,8459.032877
2007,omni-directional_wave_power_510,510,8034.299315
2007,omni-directional_wave_power_511,511,9186.62637
2007,omni-directional_wave_power_512,512,17469.59075
2007,omni-directional_wave_power_513,513,18606.32089
2007,omni-directional_wave_power_514,514,20417.66986
2007,omni-directional_wave_power_515,515,23191.85651
2007,omni-directional_wave_power_516,516,25837.58048
2007,omni-directional_wave_power_517,517,28932.67397
2007,omni-directional_wave_power_518,518,31052.74795
2007,omni-directional_wave_power_519,519,33532.78664
2007,omni-directional_wave_power_520,520,34393.66644
2007,omni-directional_wave_power_521,521,35299.26849
2007,omni-directional_wave_power_522,522,5722.095548
2007,omni-directional_wave_power_523,523,9171.028425
2007,omni-directional_wave_power_524,524,10307.5339
2007,omni-directional_wave_power_525,525,9952.164726
2007,omni-directional_wave_power_526,526,10725.12842
2007,omni-directional_wave_power_527,527,12677.94247
2007,omni-directional_wave_power_528,528,15648.53253
2007,omni-directional_wave_power_529,529,18561.35651
2007,omni-directional_wave_power_530,530,18919.3226
2007,omni-directional_wave_power_531,531,21759.55103
2007,omni-directional_wave_power_532,532,23290.40993
2007,omni-directional_wave_power_533,533,25574.02808
2007,omni-directional_wave_power_534,534,26975.69144
2007,omni-directional_wave_power_535,535,29764.30205
2007,omni-directional_wave_power_536,536,32855.68836
2007,omni-directional_wave_power_537,537,33701.84555
2007,omni-directional_wave_power_538,538,34462.99555
2007,omni-directional_wave_power_539,539,35203.99863
2007,omni-directional_wave_power_540,540,38379.64795
2007,omni-directional_wave_power_541,541,36518.88014
2007,omni-directional_wave_power_542,542,39170.11712
2007,omni-directional_wave_power_543,543,2953.564041
2006,omni-directional_wave_power_0,0,28001.74384
2006,omni-directional_wave_power_1,1,39094.08664
2006,omni-directional_wave_power_2,2,42495.13048
2006,omni-directional_wave_power_3,3,45053.33253
2006,omni-directional_wave_power_4,4,47372.50479
2006,omni-directional_wave_power_5,5,7873.110959
2006,omni-directional_wave_power_6,6,23808.33493
2006,omni-directional_wave_power_7,7,39852.0274
2006,omni-directional_wave_power_8,8,42672.80411
2006,omni-directional_wave_power_9,9,45302.43253
2006,omni-directional_wave_power_10,10,47788.1661
2006,omni-directional_wave_power_11,11,34418.95137
2006,omni-directional_wave_power_12,12,36008.46678
2006,omni-directional_wave_power_13,13,39946.27568
2006,omni-directional_wave_power_14,14,43198.95856
2006,omni-directional_wave_power_15,15,45656.84384
2006,omni-directional_wave_power_16,16,48352.225
2006,omni-directional_wave_power_17,17,30366.77705
2006,omni-directional_wave_power_18,18,37876.99007
2006,omni-directional_wave_power_19,19,40135.45205
2006,omni-directional_wave_power_20,20,43560.87329
2006,omni-directional_wave_power_21,21,46090.64692
2006,omni-directional_wave_power_22,22,48885.73767
2006,omni-directional_wave_power_23,23,31708.61712
2006,omni-directional_wave_power_24,24,36372.5024
2006,omni-directional_wave_power_25,25,40562.81062
2006,omni-directional_wave_power_26,26,43591.91096
2006,omni-directional_wave_power_27,27,46450.62055
2006,omni-directional_wave_power_28,28,49223.79589
2006,omni-directional_wave_power_29,29,4.020890411
2006,omni-directional_wave_power_30,30,36631.82603
2006,omni-directional_wave_power_31,31,40750.53116
2006,omni-directional_wave_power_32,32,43743.72842
2006,omni-directional_wave_power_33,33,47032.09075
2006,omni-directional_wave_power_34,34,49443.88801
2006,omni-directional_wave_power_35,35,50637.43562
2006,omni-directional_wave_power_36,36,52017.23288
2006,omni-directional_wave_power_37,37,27568.90548
2006,omni-directional_wave_power_38,38,36598.79349
2006,omni-directional_wave_power_39,39,40612.12671
2006,omni-directional_wave_power_40,40,43868.27226
2006,omni-directional_wave_power_41,41,46962.55308
2006,omni-directional_wave_power_42,42,49529.99966
2006,omni-directional_wave_power_43,43,51364.32226
2006,omni-directional_wave_power_44,44,1623.634932
2006,omni-directional_wave_power_45,45,34678.76233
2006,omni-directional_wave_power_46,46,40121.01918
2006,omni-directional_wave_power_47,47,44232.90205
2006,omni-directional_wave_power_48,48,47433.59315
2006,omni-directional_wave_power_49,49,49714.05548
2006,omni-directional_wave_power_50,50,51264.15342
2006,omni-directional_wave_power_51,51,38941.59315
2006,omni-directional_wave_power_52,52,37215.91267
2006,omni-directional_wave_power_53,53,44817.98801
2006,omni-directional_wave_power_54,54,47258.43082
2006,omni-directional_wave_power_55,55,49780.47705
2006,omni-directional_wave_power_56,56,51352.13562
2006,omni-directional_wave_power_57,57,41238.92568
2006,omni-directional_wave_power_58,58,44558.13253
2006,omni-directional_wave_power_59,59,47439.36781
2006,omni-directional_wave_power_60,60,49781.08356
2006,omni-directional_wave_power_61,61,51257.36164
2006,omni-directional_wave_power_62,62,28809.73836
2006,omni-directional_wave_power_63,63,44019.40308
2006,omni-directional_wave_power_64,64,45480.72534
2006,omni-directional_wave_power_65,65,47888.50822
2006,omni-directional_wave_power_66,66,49980.07979
2006,omni-directional_wave_power_67,67,51256.17363
2006,omni-directional_wave_power_68,68,26935.50445
2006,omni-directional_wave_power_69,69,35727.52021
2006,omni-directional_wave_power_70,70,43211.63151
2006,omni-directional_wave_power_71,71,46055.92226
2006,omni-directional_wave_power_72,72,48186.75719
2006,omni-directional_wave_power_73,73,50235.95034
2006,omni-directional_wave_power_74,74,51557.27329
2006,omni-directional_wave_power_75,75,53052.23253
2006,omni-directional_wave_power_76,76,52855.1911
2006,omni-directional_wave_power_77,77,22711.28836
2006,omni-directional_wave_power_78,78,33457.55
2006,omni-directional_wave_power_79,79,40573.86438
2006,omni-directional_wave_power_80,80,44051.92397
2006,omni-directional_wave_power_81,81,46558.88185
2006,omni-directional_wave_power_82,82,48624.57295
2006,omni-directional_wave_power_83,83,23284.56336
2006,omni-directional_wave_power_84,84,32347.70514
2006,omni-directional_wave_power_85,85,38646.68459
2006,omni-directional_wave_power_86,86,42130.275
2006,omni-directional_wave_power_87,87,44855.52568
2006,omni-directional_wave_power_88,88,47265.74726
2006,omni-directional_wave_power_89,89,48993.66301
2006,omni-directional_wave_power_90,90,31922.13596
2006,omni-directional_wave_power_91,91,36250.22979
2006,omni-directional_wave_power_92,92,40215.26062
2006,omni-directional_wave_power_93,93,43084.20685
2006,omni-directional_wave_power_94,94,45540.91267
2006,omni-directional_wave_power_95,95,47783.67705
2006,omni-directional_wave_power_96,96,49504.56473
2006,omni-directional_wave_power_97,97,25175.96644
2006,omni-directional_wave_power_98,98,38004.25753
2006,omni-directional_wave_power_99,99,41226.75
2006,omni-directional_wave_power_100,100,43875.23733
2006,omni-directional_wave_power_101,101,46263.03733
2006,omni-directional_wave_power_102,102,48260.23493
2006,omni-directional_wave_power_103,103,36042.51404
2006,omni-directional_wave_power_104,104,39374.98527
2006,omni-directional_wave_power_105,105,42398.27979
2006,omni-directional_wave_power_106,106,44600.8863
2006,omni-directional_wave_power_107,107,47143.8339
2006,omni-directional_wave_power_108,108,48915.45925
2006,omni-directional_wave_power_109,109,37744.03322
2006,omni-directional_wave_power_110,110,40516.30753
2006,omni-directional_wave_power_111,111,43400.37945
2006,omni-directional_wave_power_112,112,45461.65171
2006,omni-directional_wave_power_113,113,47696.46575
2006,omni-directional_wave_power_114,114,49339.98973
2006,omni-directional_wave_power_115,115,51842.41541
2006,omni-directional_wave_power_116,116,51425.63014
2006,omni-directional_wave_power_117,117,2.270890411
2006,omni-directional_wave_power_118,118,24855.07637
2006,omni-directional_wave_power_119,119,38176.4024
2006,omni-directional_wave_power_120,120,41720.80616
2006,omni-directional_wave_power_121,121,44304.97911
2006,omni-directional_wave_power_122,122,46243.95822
2006,omni-directional_wave_power_123,123,48356.88185
2006,omni-directional_wave_power_124,124,23959.72945
2006,omni-directional_wave_power_125,125,32404.65582
2006,omni-directional_wave_power_126,126,39618.59486
2006,omni-directional_wave_power_127,127,43181.30925
2006,omni-directional_wave_power_128,128,45316.63767
2006,omni-directional_wave_power_129,129,46894.23082
2006,omni-directional_wave_power_130,130,48648.15651
2006,omni-directional_wave_power_131,131,27073.90377
2006,omni-directional_wave_power_132,132,30743.77226
2006,omni-directional_wave_power_133,133,37488.18562
2006,omni-directional_wave_power_134,134,41878.03048
2006,omni-directional_wave_power_135,135,44224.90651
2006,omni-directional_wave_power_136,136,45994.35582
2006,omni-directional_wave_power_137,137,47546.7024
2006,omni-directional_wave_power_138,138,48934.82705
2006,omni-directional_wave_power_139,139,22401.01678
2006,omni-directional_wave_power_140,140,30440.92603
2006,omni-directional_wave_power_141,141,36105.58527
2006,omni-directional_wave_power_142,142,40700.64555
2006,omni-directional_wave_power_143,143,43295.66541
2006,omni-directional_wave_power_144,144,45272.31918
2006,omni-directional_wave_power_145,145,46807.97363
2006,omni-directional_wave_power_146,146,20.01815068
2006,omni-directional_wave_power_147,147,30218.74075
2006,omni-directional_wave_power_148,148,35339.23082
2006,omni-directional_wave_power_149,149,39466.16233
2006,omni-directional_wave_power_150,150,42061.47911
2006,omni-directional_wave_power_151,151,44135.49247
2006,omni-directional_wave_power_152,152,45896.26678
2006,omni-directional_wave_power_153,153,47056.71747
2006,omni-directional_wave_power_154,154,4100.379795
2006,omni-directional_wave_power_155,155,34002.56473
2006,omni-directional_wave_power_156,156,37145.66233
2006,omni-directional_wave_power_157,157,40992.9113
2006,omni-directional_wave_power_158,158,43224.17534
2006,omni-directional_wave_power_159,159,44876.71438
2006,omni-directional_wave_power_160,160,46343.14829
2006,omni-directional_wave_power_161,161,47307.55068
2006,omni-directional_wave_power_162,162,8539.040068
2006,omni-directional_wave_power_163,163,18228.14247
2006,omni-directional_wave_power_164,164,27025.71301
2006,omni-directional_wave_power_165,165,35582.91062
2006,omni-directional_wave_power_166,166,41087.08904
2006,omni-directional_wave_power_167,167,40797.76712
2006,omni-directional_wave_power_168,168,43894.03733
2006,omni-directional_wave_power_169,169,45292.94384
2006,omni-directional_wave_power_170,170,24027.19589
2006,omni-directional_wave_power_171,171,28079.9024
2006,omni-directional_wave_power_172,172,35188.56712
2006,omni-directional_wave_power_173,173,36903.66918
2006,omni-directional_wave_power_174,174,39671.08664
2006,omni-directional_wave_power_175,175,42884.54349
2006,omni-directional_wave_power_176,176,44259.63733
2006,omni-directional_wave_power_177,177,45571.20959
2006,omni-directional_wave_power_178,178,23747.34521
2006,omni-directional_wave_power_179,179,28572.03425
2006,omni-directional_wave_power_180,180,30725.82432
2006,omni-directional_wave_power_181,181,38987.51986
2006,omni-directional_wave_power_182,182,41644.49726
2006,omni-directional_wave_power_183,183,43151.00514
2006,omni-directional_wave_power_184,184,44433.11678
2006,omni-directional_wave_power_185,185,45464.17842
2006,omni-directional_wave_power_186,186,21828.70822
2006,omni-directional_wave_power_187,187,29038.95959
2006,omni-directional_wave_power_188,188,31643.21575
2006,omni-directional_wave_power_189,189,37413.49932
2006,omni-directional_wave_power_190,190,40429.69726
2006,omni-directional_wave_power_191,191,41969.32877
2006,omni-directional_wave_power_192,192,26331.25753
2006,omni-directional_wave_power_193,193,31917.40925
2006,omni-directional_wave_power_194,194,35045.24007
2006,omni-directional_wave_power_195,195,39294.19795
2006,omni-directional_wave_power_196,196,40838.32637
2006,omni-directional_wave_power_197,197,42147.70993
2006,omni-directional_wave_power_198,198,50507.29315
2006,omni-directional_wave_power_199,199,49044.3387
2006,omni-directional_wave_power_200,200,47050.50411
2006,omni-directional_wave_power_201,201,44508.69555
2006,omni-directional_wave_power_202,202,0.17260274
2006,omni-directional_wave_power_203,203,2.053082192
2006,omni-directional_wave_power_204,204,22051.3976
2006,omni-directional_wave_power_205,205,30484.43219
2006,omni-directional_wave_power_206,206,33838.24349
2006,omni-directional_wave_power_207,207,37832.79521
2006,omni-directional_wave_power_208,208,39798.32603
2006,omni-directional_wave_power_209,209,41293.76952
2006,omni-directional_wave_power_210,210,8268.418493
2006,omni-directional_wave_power_211,211,10676.77432
2006,omni-directional_wave_power_212,212,18986.15856
2006,omni-directional_wave_power_213,213,26393.13356
2006,omni-directional_wave_power_214,214,31678.37945
2006,omni-directional_wave_power_215,215,36210.06541
2006,omni-directional_wave_power_216,216,38736.74452
2006,omni-directional_wave_power_217,217,40082.19384
2006,omni-directional_wave_power_218,218,41340.63562
2006,omni-directional_wave_power_219,219,14599.6613
2006,omni-directional_wave_power_220,220,19156.68048
2006,omni-directional_wave_power_221,221,27695.88151
2006,omni-directional_wave_power_222,222,31752.04349
2006,omni-directional_wave_power_223,223,35249.79212
2006,omni-directional_wave_power_224,224,37546.49212
2006,omni-directional_wave_power_225,225,39016.51918
2006,omni-directional_wave_power_226,226,40412.75342
2006,omni-directional_wave_power_227,227,41295.56781
2006,omni-directional_wave_power_228,228,16930.36678
2006,omni-directional_wave_power_229,229,12714.12979
2006,omni-directional_wave_power_230,230,31303.30582
2006,omni-directional_wave_power_231,231,33959.81644
2006,omni-directional_wave_power_232,232,36337.39007
2006,omni-directional_wave_power_233,233,38088.57603
2006,omni-directional_wave_power_234,234,39207.27158
2006,omni-directional_wave_power_235,235,30875.68116
2006,omni-directional_wave_power_236,236,32929.26815
2006,omni-directional_wave_power_237,237,35131.62774
2006,omni-directional_wave_power_238,238,37097.44349
2006,omni-directional_wave_power_239,239,38316.89486
2006,omni-directional_wave_power_240,240,39296.14418
2006,omni-directional_wave_power_241,241,16368.34384
2006,omni-directional_wave_power_242,242,33774.4839
2006,omni-directional_wave_power_243,243,34218.77363
2006,omni-directional_wave_power_244,244,35780.33664
2006,omni-directional_wave_power_245,245,37428.38493
2006,omni-directional_wave_power_246,246,38601.93493
2006,omni-directional_wave_power_247,247,39439.88322
2006,omni-directional_wave_power_248,248,43191.44589
2006,omni-directional_wave_power_249,249,41062.79452
2006,omni-directional_wave_power_250,250,22858.56301
2006,omni-directional_wave_power_251,251,29063.01096
2006,omni-directional_wave_power_252,252,33534.09863
2006,omni-directional_wave_power_253,253,34907.76541
2006,omni-directional_wave_power_254,254,36555.96027
2006,omni-directional_wave_power_255,255,37767.87089
2006,omni-directional_wave_power_256,256,22232.71062
2006,omni-directional_wave_power_257,257,28442.25103
2006,omni-directional_wave_power_258,258,32995.08733
2006,omni-directional_wave_power_259,259,34318.91096
2006,omni-directional_wave_power_260,260,35857.38082
2006,omni-directional_wave_power_261,261,37118.25925
2006,omni-directional_wave_power_262,262,38163.13253
2006,omni-directional_wave_power_263,263,18517.61986
2006,omni-directional_wave_power_264,264,25809.27671
2006,omni-directional_wave_power_265,265,31991.78493
2006,omni-directional_wave_power_266,266,33734.87397
2006,omni-directional_wave_power_267,267,35112.01541
2006,omni-directional_wave_power_268,268,36568.99315
2006,omni-directional_wave_power_269,269,37605.23562
2006,omni-directional_wave_power_270,270,38474.37877
2006,omni-directional_wave_power_271,271,39475.05205
2006,omni-directional_wave_power_272,272,16186.09281
2006,omni-directional_wave_power_273,273,24579.74486
2006,omni-directional_wave_power_274,274,31466.01644
2006,omni-directional_wave_power_275,275,33404.70171
2006,omni-directional_wave_power_276,276,34599.31062
2006,omni-directional_wave_power_277,277,36100.86986
2006,omni-directional_wave_power_278,278,15711.98082
2006,omni-directional_wave_power_279,279,26709.65582
2006,omni-directional_wave_power_280,280,30907.76678
2006,omni-directional_wave_power_281,281,33010.66747
2006,omni-directional_wave_power_282,282,33995.32842
2006,omni-directional_wave_power_283,283,35460.13938
2006,omni-directional_wave_power_284,284,36999.51438
2006,omni-directional_wave_power_285,285,2969.781849
2006,omni-directional_wave_power_286,286,26506.0089
2006,omni-directional_wave_power_287,287,30303.28596
2006,omni-directional_wave_power_288,288,32415.90582
2006,omni-directional_wave_power_289,289,33700.10411
2006,omni-directional_wave_power_290,290,34930.22432
2006,omni-directional_wave_power_291,291,36440.86575
2006,omni-directional_wave_power_292,292,37618.52534
2006,omni-directional_wave_power_293,293,11986.42158
2006,omni-directional_wave_power_294,294,18833.6887
2006,omni-directional_wave_power_295,295,29337.23082
2006,omni-directional_wave_power_296,296,31978.19795
2006,omni-directional_wave_power_297,297,33311.75788
2006,omni-directional_wave_power_298,298,34511.15103
2006,omni-directional_wave_power_299,299,35970.77979
2006,omni-directional_wave_power_300,300,37295.31062
2006,omni-directional_wave_power_301,301,38214.59007
2006,omni-directional_wave_power_302,302,11326.68253
2006,omni-directional_wave_power_303,303,26872.925
2006,omni-directional_wave_power_304,304,31354.03459
2006,omni-directional_wave_power_305,305,32971.79281
2006,omni-directional_wave_power_306,306,34068.97295
2006,omni-directional_wave_power_307,307,35465.10103
2006,omni-directional_wave_power_308,308,19746.89452
2006,omni-directional_wave_power_309,309,30125.21199
2006,omni-directional_wave_power_310,310,32477.68527
2006,omni-directional_wave_power_311,311,33667.77877
2006,omni-directional_wave_power_312,312,34925.2024
2006,omni-directional_wave_power_313,313,36439.64726
2006,omni-directional_wave_power_314,314,-9
2006,omni-directional_wave_power_315,315,30959.96199
2006,omni-directional_wave_power_316,316,33487.0339
2006,omni-directional_wave_power_317,317,34665.22432
2006,omni-directional_wave_power_318,318,35868.64178
2006,omni-directional_wave_power_319,319,37361.74041
2006,omni-directional_wave_power_320,320,38663.93699
